date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-08,8,2023-01-08T07:00,lgs,Little Goose,25.1,24.7,0.0,637.04,538.88,98.16,185.0
2023-01-08,9,2023-01-08T08:00,lgs,Little Goose,25.0,24.6,0.0,636.91,539.35,97.56,183.1
2023-01-08,10,2023-01-08T09:00,lgs,Little Goose,25.0,24.6,0.0,637.0,538.93,98.07,184.1
2023-01-08,11,2023-01-08T10:00,lgs,Little Goose,25.0,24.6,0.0,637.13,539.26,97.87,183.7
2023-01-08,12,2023-01-08T11:00,lgs,Little Goose,25.6,25.2,0.0,637.01,539.05,97.96,188.4
2023-01-08,13,2023-01-08T12:00,lgs,Little Goose,25.6,25.2,0.0,637.08,539.17,97.91,188.3
2023-01-08,14,2023-01-08T13:00,lgs,Little Goose,25.5,25.1,0.0,637.11,539.18,97.93,187.5
2023-01-08,15,2023-01-08T14:00,lgs,Little Goose,25.7,25.3,0.0,636.98,539.08,97.9,189.0
2023-01-08,16,2023-01-08T15:00,lgs,Little Goose,25.7,25.3,0.0,637.13,539.3,97.83,188.9
2023-01-08,17,2023-01-08T16:00,lgs,Little Goose,29.7,29.3,0.0,637.07,539.14,97.93,218.9
2023-01-08,18,2023-01-08T17:00,lgs,Little Goose,29.8,29.4,0.0,637.01,539.12,97.89,219.6
2023-01-08,19,2023-01-08T18:00,lgs,Little Goose,29.9,29.5,0.0,637.08,539.02,98.06,220.7
2023-01-08,20,2023-01-08T19:00,lgs,Little Goose,29.8,29.4,0.0,637.1,539.04,98.06,220.0
2023-01-08,21,2023-01-08T20:00,lgs,Little Goose,29.9,29.5,0.0,637.08,539.07,98.01,220.6
2023-01-08,22,2023-01-08T21:00,lgs,Little Goose,31.0,29.2,0.0,637.14,539.0,98.14,218.7
2023-01-08,23,2023-01-08T22:00,lgs,Little Goose,26.8,25.0,0.0,637.12,538.87,98.25,187.4
2023-01-08,24,2023-01-08T23:00,lgs,Little Goose,24.9,24.5,0.0,636.83,539.13,97.7,182.6
2023-01-09,1,2023-01-09T00:00,lgs,Little Goose,13.5,13.1,0.0,636.95,538.99,97.96,97.9
2023-01-09,2,2023-01-09T01:00,lgs,Little Goose,12.3,11.9,0.0,637.0,539.27,97.73,88.7
2023-01-09,3,2023-01-09T02:00,lgs,Little Goose,12.4,12.0,0.0,636.97,539.05,97.92,89.7
2023-01-09,4,2023-01-09T03:00,lgs,Little Goose,12.4,12.0,0.0,637.06,539.23,97.83,89.6
2023-01-09,5,2023-01-09T04:00,lgs,Little Goose,12.8,12.4,0.0,636.93,539.28,97.65,92.4
2023-01-09,6,2023-01-09T05:00,lgs,Little Goose,25.0,24.6,0.0,637.13,539.4,97.73,183.4
2023-01-09,7,2023-01-09T06:00,lgs,Little Goose,33.0,32.6,0.0,637.18,539.21,97.97,243.7
2023-01-09,8,2023-01-09T07:00,lgs,Little Goose,33.2,32.8,0.0,636.92,539.25,97.67,244.4
2023-01-09,9,2023-01-09T08:00,lgs,Little Goose,33.2,32.8,0.0,637.05,539.35,97.7,244.5
2023-01-09,10,2023-01-09T09:00,lgs,Little Goose,33.3,32.9,0.0,636.94,539.22,97.72,245.3
2023-01-09,11,2023-01-09T10:00,lgs,Little Goose,25.9,25.5,0.0,636.76,539.19,97.57,189.8
2023-01-09,12,2023-01-09T11:00,lgs,Little Goose,24.7,24.3,0.0,636.9,538.95,97.95,181.6
2023-01-09,13,2023-01-09T12:00,lgs,Little Goose,13.0,12.6,0.0,636.85,539.03,97.82,94.0
2023-01-09,14,2023-01-09T13:00,lgs,Little Goose,12.9,12.5,0.0,636.83,539.47,97.36,92.9
2023-01-09,15,2023-01-09T14:00,lgs,Little Goose,12.9,12.5,0.0,636.93,538.84,98.09,93.6
2023-01-09,16,2023-01-09T15:00,lgs,Little Goose,13.7,13.3,0.0,636.72,539.49,97.23,98.7
2023-01-09,17,2023-01-09T16:00,lgs,Little Goose,30.6,30.2,0.0,636.69,539.36,97.33,224.3
2023-01-09,18,2023-01-09T17:00,lgs,Little Goose,31.6,31.2,0.0,636.7,539.04,97.66,232.5
2023-01-09,19,2023-01-09T18:00,lgs,Little Goose,31.8,31.4,0.0,636.38,539.57,96.81,231.9
2023-01-09,20,2023-01-09T19:00,lgs,Little Goose,31.7,31.3,0.0,636.4,538.94,97.46,232.8
2023-01-09,21,2023-01-09T20:00,lgs,Little Goose,25.1,24.7,0.0,636.45,539.28,97.17,183.1
2023-01-09,22,2023-01-09T21:00,lgs,Little Goose,13.0,12.6,0.0,636.32,538.54,97.78,94.0
2023-01-09,23,2023-01-09T22:00,lgs,Little Goose,12.3,11.9,0.0,636.43,539.1,97.33,88.4
2023-01-09,24,2023-01-09T23:00,lgs,Little Goose,12.2,11.8,0.0,636.6,538.92,97.68,87.9
2023-01-10,1,2023-01-10T00:00,lgs,Little Goose,12.2,11.8,0.0,636.47,539.06,97.41,87.7
2023-01-10,2,2023-01-10T01:00,lgs,Little Goose,12.3,11.9,0.0,636.55,538.7,97.85,88.8
2023-01-10,3,2023-01-10T02:00,lgs,Little Goose,13.6,11.8,0.0,636.65,538.87,97.78,88.0
2023-01-10,4,2023-01-10T03:00,lgs,Little Goose,12.2,11.8,0.0,636.71,538.82,97.89,88.1
2023-01-10,5,2023-01-10T04:00,lgs,Little Goose,12.7,12.3,0.0,636.72,538.84,97.88,91.9
2023-01-10,6,2023-01-10T05:00,lgs,Little Goose,25.1,24.7,0.0,636.44,539.27,97.17,183.1
2023-01-10,7,2023-01-10T06:00,lgs,Little Goose,32.1,31.7,0.0,636.54,538.58,97.96,236.9
2023-01-10,8,2023-01-10T07:00,lgs,Little Goose,33.7,31.9,0.0,636.43,538.97,97.46,237.2
2023-01-10,9,2023-01-10T08:00,lgs,Little Goose,32.0,31.6,0.0,636.32,538.57,97.75,235.7
2023-01-10,10,2023-01-10T09:00,lgs,Little Goose,25.6,25.2,0.0,636.35,538.76,97.59,187.6
2023-01-10,11,2023-01-10T10:00,lgs,Little Goose,24.6,24.2,0.0,636.47,538.37,98.1,181.1
2023-01-10,12,2023-01-10T11:00,lgs,Little Goose,13.1,12.7,0.0,636.4,538.49,97.91,94.9
2023-01-10,13,2023-01-10T12:00,lgs,Little Goose,12.5,12.1,0.0,636.43,538.99,97.44,90.0
2023-01-10,14,2023-01-10T13:00,lgs,Little Goose,12.4,12.0,0.0,636.58,538.33,98.25,90.0
2023-01-10,15,2023-01-10T14:00,lgs,Little Goose,13.1,12.7,0.0,636.47,539.09,97.38,94.4
2023-01-10,16,2023-01-10T15:00,lgs,Little Goose,25.3,24.9,0.0,636.46,538.69,97.77,185.8
2023-01-10,17,2023-01-10T16:00,lgs,Little Goose,31.6,31.2,0.0,636.44,538.73,97.71,232.6
2023-01-10,18,2023-01-10T17:00,lgs,Little Goose,32.2,31.8,0.0,636.3,538.74,97.56,236.7
